category,poem,url
WINTER Moods,"touching me
  during the ballet
his left hand",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"winter madness
  parachuting to earth
pale blue creatures dangle",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"
  written in a dream
  all three lives
now forgotten",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"boxlike silence
  after the grandparents leave
empty rooms",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"
  a chalk drawing
  a piece of amber
very near pain",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"in my ear
  hurtful blood sounds
of the sea",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"your words
  the wind rubs the lake
the wrong way",http://www.ahapoetry.com/aadoh/winmood.htm
SPRING Celestial,"filling the bay
  an incoming tide
of sunshine",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"silence
  in a rain shower
sunshine",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"in spring sunshine
  around the granite stones
spaces green",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"sunlight
  in a slurp of coffee
Sunday morning",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"on the far ridge
  an arch of fire burns
into Sunday",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"morning sun
  creeping from up to down
in the sleeping holes",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"sunrise
  coming thru the mountain pass
a yellow line",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"ocean sunrise
  the colors of a grandson
running on the beach",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"sunrise
  slipping into view
bird songs",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"the sun rises
  petting a yellow cat
with warmth",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"walking east
  drawn to that place
the sun rises",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"sun rise
  giving me a new name
and a shadow",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"first day of spring
  on the calendar
by the snowy window",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"rising from earth
  the spring equinox moon
grows round",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"desert springs hot tub
  the canyon rim warms
with spring's first dawn",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"spring equinox
  fitting into winter
a saucer and cup",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"double helix
  earth hangs
in a woven net",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"coming inside
  spring wind has filled
my pockets with cold",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"wind
  rubbing the lake
the wrong way",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"sea winds
  smells diluted by distance
flow thin as light",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"lace curtains
  whipped by spring winds
billows of clouds",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"cloud wind
  blowing colors in and out
of the ocean",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Moods,"smooth seas
  upon jagged shores
the power",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"a love affair
  building a fire
in a strange stove",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"the new couple
  one looks upstream
the other down",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"dropping sticks
  in the flooded river
their fortune",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"rivers
  taking care of us
small fishes",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"earth
  each spot layered
with stories",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"sunshine
  on the hobo's back
hitchhiking",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"song
  from a fence post
meadow lark",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"the night is shortened
  by your letters on the pillow
here beside me",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"coming together
  your nearness
my music",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"the road before us
  departing clouds bright
with a rising sun",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"so much rain
  this year how the kids
have grown",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"turning green
  each wave crests
higher than the last",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"thunder
  his first date
not hers",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"spring rain
  your gentleness seems to know
no sorrow",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"to off-shore rocks
  spring comes rowing
lovers in a boat",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"parents
  showing the newborn
to the rising sun",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"lips
  take from the springs
whistling",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"cut crystal rainbow
  shining where he wanted
to touch her",http://www.ahapoetry.com/aadoh/sprimoo.htm
WINTER Terrestrial,"a brick wall
  splintered by frost
back to the earth",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"orange winter
  windows beginning to dream
night fears awaken",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"riverstone house
  water pushes snow drifts
into walls",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"river-rock house
  at night the walls
a babbling brook",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"city walls
  of no one
sunless dark",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"noises
  the mossy parts
of a waterfall",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"snow pond
  Yosemite spring time
a waterfalling",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"falling
  into water smoke
snow melt",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"rocks bending
  sound paths
of the waterfall",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"from living rock
  the purity of snow
waterrise",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"sunshine
  pouring down the canyon wall
snow-melt waterfall",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"upward spiral
  wind pushed the waterfall
into a cloud",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"sunshine
  carves the rock
snow-melt waterfall",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Terrestrial,"moving up
  in the falling rain
our empty well",http://www.ahapoetry.com/aadoh/winterr.htm
WINTER Celestial,"sunset
  stumbling over rocks
shadows",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"sunset
  all the shadows
home",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"sunset
  leaving to the wind
bare rocks",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"sunsets
  blue clouds as land
into pink seas",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"sunset
  all the shadows
going home",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"night's warmth
  sucked into the sea
a sinking sun",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"ocean sunset
  staying by the window
'till the color sinks",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"winter twilight
  gathers in her lap
white folded hands",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"blue desert wind
  pushes the hills' shadow
the long walk home",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"ocean
  twilight as final
as the last one",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"alkali flats
  in the twilight of evening
snow white",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"the rain-filled wind
  blowing away the word
a damp newspaper",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"wind
  being massaged
by wind chimes",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"from far at sea
  waves bring without wind
that sound",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"winter wind
  a red flag waves
to the whiteness",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"rock music
  the beach house shaken
by howling winds",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"wind
  finding dark places in cliffs
for the night",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"sea winds
  not believing in
the silence",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"wind
  from the mouth of something
dark",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"a blanket of wind
  wrapping around the house
ocean cold",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"sea foam
  pulling storm winds
across the beach",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"night winds
  touching crested waves
with frost",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Celestial,"wind tears
  smoke from the chimney
snow flakes",http://www.ahapoetry.com/aadoh/wincel.htm
WINTER Livelihood,"blue tin cup
  the burn on a finger
blistering",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"steady rain
  the dentist's drill
turning to snow",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"snowing again
  a cold wind bites
the newly capped tooth",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"junkie
  veins holding a heart
above dark waters",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"pain
  a wound without shape
cut-away skin",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"winter rain
  the cook eats alone
in the dining room",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"roof
  a silent slice
into the sky",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"broken shells
  the fishing boat pulled ashore
for winter",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"closed shops
  a loose board bangs
on the winter wind",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"well-tended gardens
  here lies the snow
especially deep",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"blunt with ice
  the barge's bowsprit
anchored fast",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"wind
  bothering the drapes
of a closed window",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"battery cables
  giving winter's morning
a jump start",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"home again
  my lacy white pillow
ocean surf",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"unpainted porch
  sea fog comes
to a closed door",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"clearing his throat
  the lawyer plays with the fob
on his watch chain",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"light heart
  the pressure of writing
with lead pencils",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"ashes of incense
  a page of poems
hiding words",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Livelihood,"before the journey
  my last poems
copied neatly",http://www.ahapoetry.com/aadoh/winlive.htm
WINTER Moods,"another tranquillizer
  the cat begins to purr
more r's in the room",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"winter weaves
  a pile of pillows
on a hard chair",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"comforter
  buttoned to the bed
a curled-up cat",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"curving waves
  sleep carries away
candlelight",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"packing
  arms of the flannel shirt
holding on to peace",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"smoothed by seas
  a nearly round rock
points homeward",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"home again
  raking in the Zen garden
the oldest pattern",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"driftwood hermitage
  a well-chewed stick
writes in the sand",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"too poor
  for a luxury house
walking a deserted beach",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"his crooked face
  peering into a puddle
for a dropped penny",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"silence
  marked down half-price
the broken squeak toy",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"cloud-covered
  a departed soul
sky-blue",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"wind still
  Grandma's afternoon nap
lasts forever",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"the string cut
  in death feet go awry
walking labyrinths",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"no!
  the grave is not the end
we remember too much",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"twilight
  finding in an old album
dad is still young",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"opening her closet
  secrets alive in the colors
she has worn",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"snow
  pictures of other lands
other lovers",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"winter colors
  passing in sleep
dream zones",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"measuring
  the box once again
inside",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"underground
  the Celtic cauldron
a ringing bell",http://www.ahapoetry.com/aadoh/winmood.htm
WINTER Moods,"winter dreams
  lingering on long arms
summer warmed",http://www.ahapoetry.com/aadoh/winmood.htm
SPRING Celestial,"high winds
  memories
of flight",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"stars bend down
  into the wind of whitecaps
morning light",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"no trespassing sign
  torn down by spring winds
the open sky road",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Celestial,"a south wind
  ironing work shirts on the line
at thirty knots an hour",http://www.ahapoetry.com/aadoh/sprcel.htm
SPRING Moods,"warming
  her feelings of love
the hot springs",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"ducks
  paddling around
lovers",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"invisible thrusting
  the mountain raises
all of us",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"flooded river
  rubbing low skies
electric current",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"a woman's slit
  sliding over granite
a spring",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"spring
  the urge to scratch
the earth with a hoe",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"treasured gift
  her smooth stone calls
as the phone rings",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"gentle breathing
  night rain comes alive
tapping on the window",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"society dame
  flirts with an unreal cowboy
her teenage romance",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"dawn's faint hour
  awakens under closed eyes
a shiver of pictures",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"desiring you
  rain drums
in my ears",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"love duet
  everyone in the music class
crosses their legs",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"pearl buttons
  undoing her blouse
two soft ones",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"patterns
  your words open
the iris",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"tumbling surf
  water voices of children
within the womb",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"heavy surf
  that sound I heard before
being born",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"soft things
  inheriting a pattern
in time",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"desert wind
  naked as the crack
where I was born",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"silence
  baby's blue eyes
without tears",http://www.ahapoetry.com/aadoh/sprimoo.htm
SPRING Moods,"fingerprints
  the tiny scars
for life",http://www.ahapoetry.com/aadoh/sprimoo.htm
